Station,Campaign,Metal,Sediment_Conc_mg_per_kg,Water_Conc_ug_per_L,Water_Conc_mg_per_L,Partitioning_Ratio_L_per_kg,pH,Clay_%,Sand_%,Organic_Matter_%,Location
El Puente,December 2022,Lead,10.0,0.5,0.0005,20000.0,8.2,2.0,63.29,1.16,Bolivia (Non-Mining)
El Puente,December 2022,Zinc,57.0,1.0,0.001,57000.0,8.2,2.0,63.29,1.16,Bolivia (Non-Mining)
El Puente,December 2022,Arsenic,5.0,5.0,0.005,1000.0,8.2,2.0,63.29,1.16,Bolivia (Non-Mining)
El Puente,December 2022,Cadmium,0.5,0.005,5e-06,99999.99999999999,8.2,2.0,63.29,1.16,Bolivia (Non-Mining)
El Puente,December 2022,Lead,10.0,0.5,0.0005,20000.0,8.2,2.0,63.29,1.16,Bolivia (Non-Mining)
El Puente,December 2022,Zinc,48.6,1.0,0.001,48600.0,8.2,2.0,63.29,1.16,Bolivia (Non-Mining)
El Puente,December 2022,Arsenic,5.0,5.0,0.005,1000.0,8.2,2.0,63.29,1.16,Bolivia (Non-Mining)
El Puente,December 2022,Cadmium,0.5,0.005,5e-06,99999.99999999999,8.2,2.0,63.29,1.16,Bolivia (Non-Mining)
El Puente,December 2022,Lead,10.0,0.5,0.0005,20000.0,8.2,2.0,63.29,1.16,Bolivia (Non-Mining)
El Puente,December 2022,Zinc,62.0,1.0,0.001,62000.0,8.2,2.0,63.29,1.16,Bolivia (Non-Mining)
El Puente,August 2022,Arsenic,8.79,5.0,0.005,1757.9999999999998,7.5,1.0,77.79,0.94,Bolivia (Non-Mining)
El Puente,August 2022,Cadmium,1.03,2.5,0.0025,412.0,7.5,1.0,77.79,0.94,Bolivia (Non-Mining)
El Puente,August 2022,Lead,14.21,5.0,0.005,2842.0,7.5,1.0,77.79,0.94,Bolivia (Non-Mining)
El Puente,August 2022,Zinc,73.87,426.0,0.426,173.4037558685446,7.5,1.0,77.79,0.94,Bolivia (Non-Mining)
El Puente,August 2022,Arsenic,9.19,5.0,0.005,1837.9999999999998,7.5,1.0,77.79,0.94,Bolivia (Non-Mining)
El Puente,August 2022,Cadmium,1.09,2.5,0.0025,436.0,7.5,1.0,77.79,0.94,Bolivia (Non-Mining)
El Puente,August 2022,Lead,14.07,5.0,0.005,2814.0,7.5,1.0,77.79,0.94,Bolivia (Non-Mining)
El Puente,August 2022,Zinc,78.18,426.0,0.426,183.5211267605634,7.5,1.0,77.79,0.94,Bolivia (Non-Mining)
El Puente,May 2022,Arsenic,12.8,5.0,0.005,2560.0,8.5,3.0,87.1,0.88,Bolivia (Non-Mining)
El Puente,May 2022,Cadmium,0.22,2.5,0.0025,88.0,8.5,3.0,87.1,0.88,Bolivia (Non-Mining)
El Puente,May 2022,Lead,19.6,5.0,0.005,3920.0,8.5,3.0,87.1,0.88,Bolivia (Non-Mining)
El Puente,May 2022,Zinc,88.3,229.0,0.229,385.589519650655,8.5,3.0,87.1,0.88,Bolivia (Non-Mining)
El Puente,May 2022,Arsenic,15.3,5.0,0.005,3060.0,8.5,3.0,87.1,0.88,Bolivia (Non-Mining)
El Puente,May 2022,Cadmium,0.35,2.5,0.0025,140.0,8.5,3.0,87.1,0.88,Bolivia (Non-Mining)
El Puente,May 2022,Lead,30.2,5.0,0.005,6040.0,8.5,3.0,87.1,0.88,Bolivia (Non-Mining)
El Puente,May 2022,Zinc,105.0,229.0,0.229,458.51528384279476,8.5,3.0,87.1,0.88,Bolivia (Non-Mining)
El Puente,December 2023,Arsenic,5.55,1438.0,1.438,3.859527121001391,8.0,0.0,75.23,0.53,Bolivia (Non-Mining)
El Puente,December 2023,Cadmium,0.131,27.7,0.0277,4.729241877256318,8.0,0.0,75.23,0.53,Bolivia (Non-Mining)
El Puente,December 2023,Lead,13.6,4050.0,4.05,3.358024691358025,8.0,0.0,75.23,0.53,Bolivia (Non-Mining)
El Puente,December 2023,Zinc,47.7,18462.0,18.462,2.5836854078648037,8.0,0.0,75.23,0.53,Bolivia (Non-Mining)
El Puente,December 2023,Arsenic,6.6,1438.0,1.438,4.589707927677329,8.0,0.0,75.23,0.53,Bolivia (Non-Mining)
El Puente,December 2023,Cadmium,0.286,27.7,0.0277,10.324909747292418,8.0,0.0,75.23,0.53,Bolivia (Non-Mining)
El Puente,December 2023,Lead,28.9,4050.0,4.05,7.135802469135802,8.0,0.0,75.23,0.53,Bolivia (Non-Mining)
El Puente,December 2023,Zinc,54.3,18462.0,18.462,2.941176470588235,8.0,0.0,75.23,0.53,Bolivia (Non-Mining)
El Puente,August 2023,Arsenic,409.0,5.0,0.005,81800.0,7.7,0.51,73.59,0.67,Bolivia (Non-Mining)
El Puente,August 2023,Cadmium,17.8,0.25,0.00025,71200.0,7.7,0.51,73.59,0.67,Bolivia (Non-Mining)
El Puente,August 2023,Lead,457.0,2.0,0.002,228500.0,7.7,0.51,73.59,0.67,Bolivia (Non-Mining)
El Puente,August 2023,Zinc,3725.0,25.0,0.025,149000.0,7.7,0.51,73.59,0.67,Bolivia (Non-Mining)
El Puente,August 2023,Arsenic,802.0,5.0,0.005,160400.0,7.7,0.51,73.59,0.67,Bolivia (Non-Mining)
El Puente,August 2023,Cadmium,28.1,0.25,0.00025,112400.0,7.7,0.51,73.59,0.67,Bolivia (Non-Mining)
El Puente,August 2023,Lead,948.0,2.0,0.002,474000.0,7.7,0.51,73.59,0.67,Bolivia (Non-Mining)
El Puente,August 2023,Zinc,6837.0,25.0,0.025,273480.0,7.7,0.51,73.59,0.67,Bolivia (Non-Mining)
El Puente,January 2023,Arsenic,5.0,5.0,0.005,1000.0,7.5,1.0,55.42,1.72,Bolivia (Non-Mining)
El Puente,January 2023,Lead,10.0,6.0,0.006,1666.6666666666667,7.5,1.0,55.42,1.72,Bolivia (Non-Mining)
El Puente,January 2023,Zinc,98.3,10.0,0.01,9830.0,7.5,1.0,55.42,1.72,Bolivia (Non-Mining)
El Puente,January 2023,Arsenic,5.0,5.0,0.005,1000.0,7.5,1.0,55.42,1.72,Bolivia (Non-Mining)
El Puente,January 2023,Lead,10.0,6.0,0.006,1666.6666666666667,7.5,1.0,55.42,1.72,Bolivia (Non-Mining)
El Puente,January 2023,Zinc,127.0,10.0,0.01,12700.0,7.5,1.0,55.42,1.72,Bolivia (Non-Mining)
El Puente,June 2024,Arsenic,12.0,5.0,0.005,2400.0,8.5,7.2,27.8,1.34,Bolivia (Non-Mining)
El Puente,June 2024,Cadmium,5.0,25.0,0.025,200.0,8.5,7.2,27.8,1.34,Bolivia (Non-Mining)
El Puente,June 2024,Lead,22.0,6.0,0.006,3666.6666666666665,8.5,7.2,27.8,1.34,Bolivia (Non-Mining)
El Puente,June 2024,Zinc,115.0,2.0,0.002,57500.0,8.5,7.2,27.8,1.34,Bolivia (Non-Mining)
El Puente,June 2024,Arsenic,17.0,5.0,0.005,3400.0,8.5,7.2,27.8,1.34,Bolivia (Non-Mining)
El Puente,June 2024,Cadmium,5.0,25.0,0.025,200.0,8.5,7.2,27.8,1.34,Bolivia (Non-Mining)
El Puente,June 2024,Lead,31.0,6.0,0.006,5166.666666666667,8.5,7.2,27.8,1.34,Bolivia (Non-Mining)
El Puente,June 2024,Zinc,138.0,2.0,0.002,69000.0,8.5,7.2,27.8,1.34,Bolivia (Non-Mining)
El Puente,February 2024,Arsenic,15.0,264.0,0.264,56.81818181818181,8.5,31.2,34.7,1.49,Bolivia (Non-Mining)
El Puente,February 2024,Cadmium,5.0,291.0,0.291,17.18213058419244,8.5,31.2,34.7,1.49,Bolivia (Non-Mining)
El Puente,February 2024,Lead,20.0,1906.0,1.906,10.493179433368311,8.5,31.2,34.7,1.49,Bolivia (Non-Mining)
El Puente,February 2024,Zinc,103.0,25.0,0.025,4120.0,8.5,31.2,34.7,1.49,Bolivia (Non-Mining)
El Puente,February 2024,Arsenic,19.0,264.0,0.264,71.96969696969697,8.5,31.2,34.7,1.49,Bolivia (Non-Mining)
El Puente,February 2024,Cadmium,5.0,291.0,0.291,17.18213058419244,8.5,31.2,34.7,1.49,Bolivia (Non-Mining)
El Puente,February 2024,Lead,30.0,1906.0,1.906,15.739769150052467,8.5,31.2,34.7,1.49,Bolivia (Non-Mining)
El Puente,February 2024,Zinc,113.0,25.0,0.025,4520.0,8.5,31.2,34.7,1.49,Bolivia (Non-Mining)
Palca Grande,November 2016,Arsenic,28.2,7.0,0.007,4028.5714285714284,8.1,1.0,83.38,2.63,Bolivia (Non-Mining)
Palca Grande,November 2016,Cadmium,0.23,0.5,0.0005,460.0,8.1,1.0,83.38,2.63,Bolivia (Non-Mining)
Palca Grande,November 2016,Lead,22.2,1.5,0.0015,14800.0,8.1,1.0,83.38,2.63,Bolivia (Non-Mining)
Palca Grande,November 2016,Zinc,99.8,12.5,0.0125,7983.999999999999,8.1,1.0,83.38,2.63,Bolivia (Non-Mining)
Palca Grande,November 2016,Arsenic,23.1,7.0,0.007,3300.0,8.1,1.0,83.38,2.63,Bolivia (Non-Mining)
Palca Grande,November 2016,Cadmium,0.14,0.5,0.0005,280.0,8.1,1.0,83.38,2.63,Bolivia (Non-Mining)
Palca Grande,November 2016,Lead,24.4,1.5,0.0015,16266.666666666666,8.1,1.0,83.38,2.63,Bolivia (Non-Mining)
Palca Grande,November 2016,Zinc,100.0,12.5,0.0125,8000.0,8.1,1.0,83.38,2.63,Bolivia (Non-Mining)
Palca Grande,November 2016,Arsenic,25.1,7.0,0.007,3585.714285714286,8.0,2.0,49.4,3.4,Bolivia (Non-Mining)
Palca Grande,November 2016,Cadmium,0.15,0.5,0.0005,300.0,8.0,2.0,49.4,3.4,Bolivia (Non-Mining)
Palca Grande,November 2016,Lead,23.8,1.5,0.0015,15866.666666666666,8.0,2.0,49.4,3.4,Bolivia (Non-Mining)
Palca Grande,November 2016,Zinc,118.0,12.5,0.0125,9440.0,8.0,2.0,49.4,3.4,Bolivia (Non-Mining)
Palca Grande,November 2016,Arsenic,14.5,7.0,0.007,2071.4285714285716,8.1,1.0,60.1,3.28,Bolivia (Non-Mining)
Palca Grande,November 2016,Cadmium,0.22,0.5,0.0005,440.0,8.1,1.0,60.1,3.28,Bolivia (Non-Mining)
Palca Grande,November 2016,Lead,26.2,1.5,0.0015,17466.666666666664,8.1,1.0,60.1,3.28,Bolivia (Non-Mining)
Palca Grande,November 2016,Zinc,99.8,12.5,0.0125,7983.999999999999,8.1,1.0,60.1,3.28,Bolivia (Non-Mining)
Palca Grande,November 2016,Arsenic,21.9,7.0,0.007,3128.5714285714284,8.1,1.0,60.1,3.28,Bolivia (Non-Mining)
Palca Grande,November 2016,Cadmium,0.18,0.5,0.0005,360.0,8.1,1.0,60.1,3.28,Bolivia (Non-Mining)
Palca Grande,November 2016,Lead,22.5,1.5,0.0015,15000.0,8.1,1.0,60.1,3.28,Bolivia (Non-Mining)
Palca Grande,November 2016,Zinc,95.6,12.5,0.0125,7647.999999999999,8.1,1.0,60.1,3.28,Bolivia (Non-Mining)
Palca Grande,November 2016,Arsenic,57.3,7.0,0.007,8185.714285714285,8.1,1.0,60.1,3.28,Bolivia (Non-Mining)
Palca Grande,November 2016,Cadmium,0.18,0.5,0.0005,360.0,8.1,1.0,60.1,3.28,Bolivia (Non-Mining)
Palca Grande,November 2016,Lead,33.8,1.5,0.0015,22533.333333333332,8.1,1.0,60.1,3.28,Bolivia (Non-Mining)
Palca Grande,November 2016,Zinc,141.0,12.5,0.0125,11280.0,8.1,1.0,60.1,3.28,Bolivia (Non-Mining)
Palca Grande,December 2017,Arsenic,20.3,10.0,0.01,2030.0,7.9,4.0,85.93,1.72,Bolivia (Non-Mining)
Palca Grande,December 2017,Cadmium,0.14,7.0,0.007,20.0,7.9,4.0,85.93,1.72,Bolivia (Non-Mining)
Palca Grande,December 2017,Lead,21.8,1.0,0.001,21800.0,7.9,4.0,85.93,1.72,Bolivia (Non-Mining)
Palca Grande,December 2017,Zinc,100.0,985.0,0.985,101.5228426395939,7.9,4.0,85.93,1.72,Bolivia (Non-Mining)
Palca Grande,October 2017,Arsenic,2240.0,10.0,0.01,224000.0,7.6,1.0,88.93,1.08,Bolivia (Non-Mining)
Palca Grande,October 2017,Cadmium,0.7,1.0,0.001,699.9999999999999,7.6,1.0,88.93,1.08,Bolivia (Non-Mining)
Palca Grande,October 2017,Lead,122.0,1.0,0.001,122000.0,7.6,1.0,88.93,1.08,Bolivia (Non-Mining)
Palca Grande,October 2017,Zinc,192.0,10.0,0.01,19200.0,7.6,1.0,88.93,1.08,Bolivia (Non-Mining)
Palca Grande,October 2017,Arsenic,31.4,10.0,0.01,3140.0,7.6,1.0,88.93,1.08,Bolivia (Non-Mining)
Palca Grande,October 2017,Cadmium,0.74,1.0,0.001,740.0,7.6,1.0,88.93,1.08,Bolivia (Non-Mining)
Palca Grande,October 2017,Lead,22.7,1.0,0.001,22700.0,7.6,1.0,88.93,1.08,Bolivia (Non-Mining)
Palca Grande,October 2017,Zinc,180.0,10.0,0.01,18000.0,7.6,1.0,88.93,1.08,Bolivia (Non-Mining)
Palca Grande,October 2017,Arsenic,82.5,10.0,0.01,8250.0,7.6,1.0,88.93,1.08,Bolivia (Non-Mining)
Palca Grande,October 2017,Cadmium,1.2,1.0,0.001,1200.0,7.6,1.0,88.93,1.08,Bolivia (Non-Mining)
Palca Grande,October 2017,Lead,226.0,1.0,0.001,226000.0,7.6,1.0,88.93,1.08,Bolivia (Non-Mining)
Palca Grande,October 2017,Zinc,161.0,10.0,0.01,16100.0,7.6,1.0,88.93,1.08,Bolivia (Non-Mining)
Palca Grande,October 2017,Arsenic,258.0,10.0,0.01,25800.0,7.8,0.0,92.93,0.82,Bolivia (Non-Mining)
Palca Grande,October 2017,Cadmium,7.2,1.0,0.001,7200.0,7.8,0.0,92.93,0.82,Bolivia (Non-Mining)
Palca Grande,October 2017,Lead,291.0,1.0,0.001,291000.0,7.8,0.0,92.93,0.82,Bolivia (Non-Mining)
Palca Grande,October 2017,Zinc,1440.0,10.0,0.01,144000.0,7.8,0.0,92.93,0.82,Bolivia (Non-Mining)
Palca Grande,October 2017,Arsenic,165.0,10.0,0.01,16500.0,7.8,0.0,92.93,0.82,Bolivia (Non-Mining)
Palca Grande,October 2017,Cadmium,4.89,1.0,0.001,4890.0,7.8,0.0,92.93,0.82,Bolivia (Non-Mining)
Palca Grande,October 2017,Lead,140.0,1.0,0.001,140000.0,7.8,0.0,92.93,0.82,Bolivia (Non-Mining)
Palca Grande,October 2017,Zinc,922.0,10.0,0.01,92200.0,7.8,0.0,92.93,0.82,Bolivia (Non-Mining)
Palca Grande,October 2017,Arsenic,165.0,10.0,0.01,16500.0,7.3,0.0,92.93,0.87,Bolivia (Non-Mining)
Palca Grande,October 2017,Cadmium,4.89,1.0,0.001,4890.0,7.3,0.0,92.93,0.87,Bolivia (Non-Mining)
Palca Grande,October 2017,Lead,140.0,1.0,0.001,140000.0,7.3,0.0,92.93,0.87,Bolivia (Non-Mining)
Palca Grande,October 2017,Zinc,922.0,10.0,0.01,92200.0,7.3,0.0,92.93,0.87,Bolivia (Non-Mining)
Palca Grande,August 2017,Arsenic,25.4,10.0,0.01,2540.0,8.5,1.0,88.93,1.1,Bolivia (Non-Mining)
Palca Grande,August 2017,Cadmium,0.32,0.5,0.0005,640.0,8.5,1.0,88.93,1.1,Bolivia (Non-Mining)
Palca Grande,August 2017,Lead,25.6,3.0,0.003,8533.333333333334,8.5,1.0,88.93,1.1,Bolivia (Non-Mining)
Palca Grande,August 2017,Zinc,161.0,25.0,0.025,6440.0,8.5,1.0,88.93,1.1,Bolivia (Non-Mining)
Palca Grande,August 2017,Arsenic,20.0,10.0,0.01,2000.0,8.5,1.0,88.93,1.1,Bolivia (Non-Mining)
Palca Grande,August 2017,Cadmium,0.24,0.5,0.0005,480.0,8.5,1.0,88.93,1.1,Bolivia (Non-Mining)
Palca Grande,August 2017,Lead,19.2,3.0,0.003,6400.0,8.5,1.0,88.93,1.1,Bolivia (Non-Mining)
Palca Grande,August 2017,Zinc,111.0,25.0,0.025,4440.0,8.5,1.0,88.93,1.1,Bolivia (Non-Mining)
Palca Grande,August 2017,Arsenic,20.9,10.0,0.01,2090.0,8.4,2.0,86.93,0.98,Bolivia (Non-Mining)
Palca Grande,August 2017,Cadmium,0.24,0.5,0.0005,480.0,8.4,2.0,86.93,0.98,Bolivia (Non-Mining)
Palca Grande,August 2017,Lead,25.1,3.0,0.003,8366.666666666666,8.4,2.0,86.93,0.98,Bolivia (Non-Mining)
Palca Grande,August 2017,Zinc,126.0,25.0,0.025,5040.0,8.4,2.0,86.93,0.98,Bolivia (Non-Mining)
Palca Grande,August 2017,Arsenic,16.4,10.0,0.01,1639.9999999999998,8.4,2.0,86.93,0.98,Bolivia (Non-Mining)
Palca Grande,August 2017,Cadmium,0.14,0.5,0.0005,280.0,8.4,2.0,86.93,0.98,Bolivia (Non-Mining)
Palca Grande,August 2017,Lead,17.8,3.0,0.003,5933.333333333333,8.4,2.0,86.93,0.98,Bolivia (Non-Mining)
Palca Grande,August 2017,Zinc,101.0,25.0,0.025,4040.0,8.4,2.0,86.93,0.98,Bolivia (Non-Mining)
Palca Grande,August 2017,Arsenic,21.6,10.0,0.01,2160.0,8.5,1.0,90.93,1.07,Bolivia (Non-Mining)
Palca Grande,August 2017,Cadmium,0.41,0.5,0.0005,819.9999999999999,8.5,1.0,90.93,1.07,Bolivia (Non-Mining)
Palca Grande,August 2017,Lead,23.3,3.0,0.003,7766.666666666667,8.5,1.0,90.93,1.07,Bolivia (Non-Mining)
Palca Grande,August 2017,Zinc,167.0,25.0,0.025,6680.0,8.5,1.0,90.93,1.07,Bolivia (Non-Mining)
Palca Grande,August 2017,Arsenic,18.9,10.0,0.01,1889.9999999999998,8.5,1.0,90.93,1.07,Bolivia (Non-Mining)
Palca Grande,August 2017,Cadmium,0.25,0.5,0.0005,500.0,8.5,1.0,90.93,1.07,Bolivia (Non-Mining)
Palca Grande,August 2017,Lead,20.8,3.0,0.003,6933.333333333333,8.5,1.0,90.93,1.07,Bolivia (Non-Mining)
Palca Grande,August 2017,Zinc,129.0,25.0,0.025,5160.0,8.5,1.0,90.93,1.07,Bolivia (Non-Mining)
Palca Grande,August 2017,Arsenic,22.2,10.0,0.01,2220.0,8.2,1.0,93.93,1.23,Bolivia (Non-Mining)
Palca Grande,August 2017,Cadmium,0.2,0.5,0.0005,400.0,8.2,1.0,93.93,1.23,Bolivia (Non-Mining)
Palca Grande,August 2017,Lead,20.8,3.0,0.003,6933.333333333333,8.2,1.0,93.93,1.23,Bolivia (Non-Mining)
Palca Grande,August 2017,Zinc,126.0,25.0,0.025,5040.0,8.2,1.0,93.93,1.23,Bolivia (Non-Mining)
Palca Grande,August 2017,Arsenic,16.8,10.0,0.01,1680.0,8.2,1.0,93.93,1.23,Bolivia (Non-Mining)
Palca Grande,August 2017,Cadmium,0.11,0.5,0.0005,220.0,8.2,1.0,93.93,1.23,Bolivia (Non-Mining)
Palca Grande,August 2017,Lead,17.9,3.0,0.003,5966.666666666666,8.2,1.0,93.93,1.23,Bolivia (Non-Mining)
Palca Grande,August 2017,Zinc,114.0,25.0,0.025,4560.0,8.2,1.0,93.93,1.23,Bolivia (Non-Mining)
Palca Grande,March 2017,Arsenic,15.7,14.0,0.014,1121.4285714285713,8.2,3.0,62.64,1.2,Bolivia (Non-Mining)
Palca Grande,March 2017,Cadmium,0.2,0.5,0.0005,400.0,8.2,3.0,62.64,1.2,Bolivia (Non-Mining)
Palca Grande,March 2017,Lead,21.6,27.0,0.027,800.0000000000001,8.2,3.0,62.64,1.2,Bolivia (Non-Mining)
Palca Grande,March 2017,Zinc,112.0,137.0,0.137,817.5182481751824,8.2,3.0,62.64,1.2,Bolivia (Non-Mining)
Palca Grande,March 2017,Arsenic,16.1,14.0,0.014,1150.0,8.1,2.0,19.25,1.33,Bolivia (Non-Mining)
Palca Grande,March 2017,Cadmium,0.21,0.5,0.0005,420.0,8.1,2.0,19.25,1.33,Bolivia (Non-Mining)
Palca Grande,March 2017,Lead,23.5,27.0,0.027,870.3703703703703,8.1,2.0,19.25,1.33,Bolivia (Non-Mining)
Palca Grande,March 2017,Zinc,121.0,137.0,0.137,883.2116788321167,8.1,2.0,19.25,1.33,Bolivia (Non-Mining)
Palca Grande,May 2018,Arsenic,44.0,10.0,0.01,4400.0,7.9,1.0,97.93,0.43,Bolivia (Non-Mining)
Palca Grande,May 2018,Cadmium,0.3,10.0,0.01,30.0,7.9,1.0,97.93,0.43,Bolivia (Non-Mining)
Palca Grande,May 2018,Lead,31.1,10.0,0.01,3110.0,7.9,1.0,97.93,0.43,Bolivia (Non-Mining)
Palca Grande,May 2018,Zinc,141.0,10.0,0.01,14100.0,7.9,1.0,97.93,0.43,Bolivia (Non-Mining)
Palca Grande,May 2018,Arsenic,27.7,10.0,0.01,2770.0,7.9,1.0,97.93,0.43,Bolivia (Non-Mining)
Palca Grande,May 2018,Cadmium,0.16,10.0,0.01,16.0,7.9,1.0,97.93,0.43,Bolivia (Non-Mining)
Palca Grande,May 2018,Lead,23.3,10.0,0.01,2330.0,7.9,1.0,97.93,0.43,Bolivia (Non-Mining)
Palca Grande,May 2018,Zinc,132.0,10.0,0.01,13200.0,7.9,1.0,97.93,0.43,Bolivia (Non-Mining)
Palca Grande,May 2018,Arsenic,24.0,10.0,0.01,2400.0,7.9,1.0,97.93,0.43,Bolivia (Non-Mining)
Palca Grande,May 2018,Cadmium,0.19,10.0,0.01,19.0,7.9,1.0,97.93,0.43,Bolivia (Non-Mining)
Palca Grande,May 2018,Lead,24.0,10.0,0.01,2400.0,7.9,1.0,97.93,0.43,Bolivia (Non-Mining)
Palca Grande,May 2018,Zinc,150.0,10.0,0.01,15000.0,7.9,1.0,97.93,0.43,Bolivia (Non-Mining)
Palca Grande,September 2019,Arsenic,20.8,10.0,0.01,2080.0,8.4,3.0,49.4,2.67,Bolivia (Non-Mining)
Palca Grande,September 2019,Cadmium,0.29,10.0,0.01,28.999999999999996,8.4,3.0,49.4,2.67,Bolivia (Non-Mining)
Palca Grande,September 2019,Lead,25.1,168.0,0.168,149.4047619047619,8.4,3.0,49.4,2.67,Bolivia (Non-Mining)
Palca Grande,September 2019,Zinc,139.0,367.0,0.367,378.7465940054496,8.4,3.0,49.4,2.67,Bolivia (Non-Mining)
Palca Grande,September 2019,Arsenic,22.0,10.0,0.01,2200.0,8.4,3.0,49.4,2.67,Bolivia (Non-Mining)
Palca Grande,September 2019,Cadmium,0.33,10.0,0.01,33.0,8.4,3.0,49.4,2.67,Bolivia (Non-Mining)
Palca Grande,September 2019,Lead,25.6,168.0,0.168,152.38095238095238,8.4,3.0,49.4,2.67,Bolivia (Non-Mining)
Palca Grande,September 2019,Zinc,125.0,367.0,0.367,340.59945504087193,8.4,3.0,49.4,2.67,Bolivia (Non-Mining)
Palca Grande,September 2019,Arsenic,18.7,10.0,0.01,1870.0,8.4,2.0,55.62,1.72,Bolivia (Non-Mining)
Palca Grande,September 2019,Cadmium,0.49,10.0,0.01,49.0,8.4,2.0,55.62,1.72,Bolivia (Non-Mining)
Palca Grande,September 2019,Lead,45.6,168.0,0.168,271.42857142857144,8.4,2.0,55.62,1.72,Bolivia (Non-Mining)
Palca Grande,September 2019,Zinc,156.0,367.0,0.367,425.06811989100817,8.4,2.0,55.62,1.72,Bolivia (Non-Mining)
Palca Grande,September 2019,Arsenic,21.2,10.0,0.01,2120.0,8.4,2.0,55.62,1.72,Bolivia (Non-Mining)
Palca Grande,September 2019,Cadmium,0.33,10.0,0.01,33.0,8.4,2.0,55.62,1.72,Bolivia (Non-Mining)
Palca Grande,September 2019,Lead,34.7,168.0,0.168,206.54761904761907,8.4,2.0,55.62,1.72,Bolivia (Non-Mining)
Palca Grande,September 2019,Zinc,144.0,367.0,0.367,392.3705722070845,8.4,2.0,55.62,1.72,Bolivia (Non-Mining)
Palca Grande,May 2019,Arsenic,13.2,10.0,0.01,1320.0,8.1,4.0,72.7,0.95,Bolivia (Non-Mining)
Palca Grande,May 2019,Cadmium,0.32,10.0,0.01,32.0,8.1,4.0,72.7,0.95,Bolivia (Non-Mining)
Palca Grande,May 2019,Lead,23.3,26.0,0.026,896.1538461538462,8.1,4.0,72.7,0.95,Bolivia (Non-Mining)
Palca Grande,May 2019,Zinc,145.0,126.0,0.126,1150.7936507936508,8.1,4.0,72.7,0.95,Bolivia (Non-Mining)
Palca Grande,May 2019,Arsenic,17.5,10.0,0.01,1750.0,8.1,4.0,72.7,0.95,Bolivia (Non-Mining)
Palca Grande,May 2019,Cadmium,0.22,10.0,0.01,22.0,8.1,4.0,72.7,0.95,Bolivia (Non-Mining)
Palca Grande,May 2019,Lead,21.8,26.0,0.026,838.4615384615386,8.1,4.0,72.7,0.95,Bolivia (Non-Mining)
Palca Grande,May 2019,Zinc,127.0,126.0,0.126,1007.936507936508,8.1,4.0,72.7,0.95,Bolivia (Non-Mining)
Palca Grande,May 2019,Arsenic,18.5,10.0,0.01,1850.0,8.1,4.0,72.7,0.95,Bolivia (Non-Mining)
Palca Grande,May 2019,Cadmium,0.13,10.0,0.01,13.0,8.1,4.0,72.7,0.95,Bolivia (Non-Mining)
Palca Grande,May 2019,Lead,20.7,26.0,0.026,796.1538461538462,8.1,4.0,72.7,0.95,Bolivia (Non-Mining)
Palca Grande,May 2019,Zinc,126.0,126.0,0.126,1000.0,8.1,4.0,72.7,0.95,Bolivia (Non-Mining)
Palca Grande,May 2019,Arsenic,13.1,10.0,0.01,1310.0,8.1,3.0,51.69,0.93,Bolivia (Non-Mining)
Palca Grande,May 2019,Cadmium,0.23,10.0,0.01,23.0,8.1,3.0,51.69,0.93,Bolivia (Non-Mining)
Palca Grande,May 2019,Lead,22.3,26.0,0.026,857.6923076923077,8.1,3.0,51.69,0.93,Bolivia (Non-Mining)
Palca Grande,May 2019,Zinc,137.0,126.0,0.126,1087.3015873015872,8.1,3.0,51.69,0.93,Bolivia (Non-Mining)
Palca Grande,May 2019,Arsenic,42.2,10.0,0.01,4220.0,8.1,3.0,51.69,0.93,Bolivia (Non-Mining)
Palca Grande,May 2019,Cadmium,0.28,10.0,0.01,28.000000000000004,8.1,3.0,51.69,0.93,Bolivia (Non-Mining)
Palca Grande,May 2019,Lead,25.5,26.0,0.026,980.7692307692308,8.1,3.0,51.69,0.93,Bolivia (Non-Mining)
Palca Grande,May 2019,Zinc,135.0,126.0,0.126,1071.4285714285713,8.1,3.0,51.69,0.93,Bolivia (Non-Mining)
Palca Grande,May 2019,Arsenic,67.1,10.0,0.01,6709.999999999999,8.1,3.0,51.69,0.93,Bolivia (Non-Mining)
Palca Grande,May 2019,Cadmium,0.11,10.0,0.01,11.0,8.1,3.0,51.69,0.93,Bolivia (Non-Mining)
Palca Grande,May 2019,Lead,28.6,26.0,0.026,1100.0,8.1,3.0,51.69,0.93,Bolivia (Non-Mining)
Palca Grande,May 2019,Zinc,119.0,126.0,0.126,944.4444444444445,8.1,3.0,51.69,0.93,Bolivia (Non-Mining)
Palca Grande,March 2019,Arsenic,20.9,10.0,0.01,2090.0,8.2,4.0,59.39,1.65,Bolivia (Non-Mining)
Palca Grande,March 2019,Cadmium,0.24,10.0,0.01,24.0,8.2,4.0,59.39,1.65,Bolivia (Non-Mining)
Palca Grande,March 2019,Lead,23.9,33.0,0.033,724.2424242424241,8.2,4.0,59.39,1.65,Bolivia (Non-Mining)
Palca Grande,March 2019,Zinc,130.0,135.0,0.135,962.9629629629629,8.2,4.0,59.39,1.65,Bolivia (Non-Mining)
Palca Grande,March 2019,Arsenic,23.3,10.0,0.01,2330.0,8.2,4.0,59.39,1.65,Bolivia (Non-Mining)
Palca Grande,March 2019,Cadmium,0.16,10.0,0.01,16.0,8.2,4.0,59.39,1.65,Bolivia (Non-Mining)
