Station,Campaign,Date,Location,Metal,Sediment_Conc_mg_per_kg,Water_Conc_ug_per_L,Water_Conc_mg_per_L,Partitioning_Ratio_L_per_kg,Log_Partitioning_Ratio,DO_mg_per_L,DO_Status,Station_DO_Status,pH,Fe_%,Mn_mg_per_kg,Al_%,S_%,Ca_%,P_%,Organic_Matter_%,Clay_%
San Josecito,February 2024,2024-02-19,Bolivia (Non-Mining),Zinc,72.0,25.0,0.025,2880.0,3.459392487759231,7.74,Oxic,Generally Oxic,8.6,3.4911,267.0,,,,,1.4,24.6
San Josecito,February 2024,2024-02-19,Bolivia (Non-Mining),Arsenic,24.0,109.0,0.109,220.1834862385321,2.3427847437709826,7.74,Oxic,Generally Oxic,8.6,4.724,364.0,,,,,1.4,24.6
San Josecito,February 2024,2024-02-19,Bolivia (Non-Mining),Cadmium,5.0,134.0,0.134,37.31343283582089,1.571865205971211,7.74,Oxic,Generally Oxic,8.6,4.724,364.0,,,,,1.4,24.6
San Josecito,February 2024,2024-02-19,Bolivia (Non-Mining),Lead,22.0,593.0,0.593,37.09949409780776,1.5693679874579436,7.74,Oxic,Generally Oxic,8.6,4.724,364.0,,,,,1.4,24.6
San Josecito,February 2024,2024-02-19,Bolivia (Non-Mining),Zinc,98.0,25.0,0.025,3920.0,3.593286067020457,7.74,Oxic,Generally Oxic,8.6,4.724,364.0,,,,,1.4,24.6
Liviara,October 2017,2017-10-19,Argentina/Paraguay,Arsenic,18.1,10.0,0.01,1810.0,3.2576785748691846,7.72,Oxic,Generally Oxic,7.9,1.45,208.0,2.55,0.5,0.77,0.043,0.67,0.0
Liviara,October 2017,2017-10-19,Argentina/Paraguay,Cadmium,0.89,1.0,0.001,890.0,2.949390006644913,7.72,Oxic,Generally Oxic,7.9,1.45,208.0,2.55,0.5,0.77,0.043,0.67,0.0
Liviara,October 2017,2017-10-19,Argentina/Paraguay,Lead,11.5,1.0,0.001,11500.0,4.060697840353612,7.72,Oxic,Generally Oxic,7.9,1.45,208.0,2.55,0.5,0.77,0.043,0.67,0.0
Liviara,October 2017,2017-10-19,Argentina/Paraguay,Zinc,166.0,10.0,0.01,16600.0,4.220108088040055,7.72,Oxic,Generally Oxic,7.9,1.45,208.0,2.55,0.5,0.77,0.043,0.67,0.0
Liviara,May 2019,2019-05-09,Argentina/Paraguay,Arsenic,62.3,10.0,0.01,6230.0,3.7944880466591697,8.47,Oxic,Generally Oxic,8.0,4.14,3420.0,3.51,0.5,0.78,0.09,5.23,4.0
Liviara,May 2019,2019-05-09,Argentina/Paraguay,Cadmium,14.6,10.0,0.01,1460.0,3.164352855784437,8.47,Oxic,Generally Oxic,8.0,4.14,3420.0,3.51,0.5,0.78,0.09,5.23,4.0
Liviara,May 2019,2019-05-09,Argentina/Paraguay,Lead,52.7,10.0,0.01,5270.0,3.7218106152125467,8.47,Oxic,Generally Oxic,8.0,4.14,3420.0,3.51,0.5,0.78,0.09,5.23,4.0
Liviara,May 2019,2019-05-09,Argentina/Paraguay,Zinc,1170.0,223.0,0.223,5246.636771300448,3.719880998698001,8.47,Oxic,Generally Oxic,8.0,4.14,3420.0,3.51,0.5,0.78,0.09,5.23,4.0
Liviara,October 2022,2022-10-19,Argentina/Paraguay,Arsenic,16.3,14.0,0.014,1164.2857142857142,3.06605956872572,8.86,Oxic,Generally Oxic,7.7,2.095,274.0,,,,,0.7,0.0
Liviara,October 2022,2022-10-19,Argentina/Paraguay,Cadmium,2.3,2.5,0.0025,919.9999999999999,2.963787827345555,8.86,Oxic,Generally Oxic,7.7,2.095,274.0,,,,,0.7,0.0
Liviara,October 2022,2022-10-19,Argentina/Paraguay,Lead,10.0,16.0,0.016,625.0,2.7958800173440754,8.86,Oxic,Generally Oxic,7.7,2.095,274.0,,,,,0.7,0.0
Liviara,October 2022,2022-10-19,Argentina/Paraguay,Zinc,393.0,301.0,0.301,1305.6478405315615,3.1158260547815835,8.86,Oxic,Generally Oxic,7.7,2.095,274.0,,,,,0.7,0.0
Liviara,October 2022,2022-10-19,Argentina/Paraguay,Arsenic,14.4,14.0,0.014,1028.5714285714287,3.0122344564170116,8.86,Oxic,Generally Oxic,7.7,1.997,282.0,,,,,0.7,0.0
Liviara,October 2022,2022-10-19,Argentina/Paraguay,Cadmium,2.2,2.5,0.0025,880.0,2.9444826721501687,8.86,Oxic,Generally Oxic,7.7,1.997,282.0,,,,,0.7,0.0
Liviara,October 2022,2022-10-19,Argentina/Paraguay,Lead,10.0,16.0,0.016,625.0,2.7958800173440754,8.86,Oxic,Generally Oxic,7.7,1.997,282.0,,,,,0.7,0.0
Liviara,October 2022,2022-10-19,Argentina/Paraguay,Zinc,365.0,301.0,0.301,1212.624584717608,3.0837263688626315,8.86,Oxic,Generally Oxic,7.7,1.997,282.0,,,,,0.7,0.0
Liviara,October 2022,2022-10-19,Argentina/Paraguay,Arsenic,18.8,14.0,0.014,1342.857142857143,3.128029813585442,8.86,Oxic,Generally Oxic,7.7,2.146,284.0,,,,,0.7,0.0
Liviara,October 2022,2022-10-19,Argentina/Paraguay,Cadmium,2.7,2.5,0.0025,1080.0,3.03342375548695,8.86,Oxic,Generally Oxic,7.7,2.146,284.0,,,,,0.7,0.0
Liviara,October 2022,2022-10-19,Argentina/Paraguay,Lead,10.0,16.0,0.016,625.0,2.7958800173440754,8.86,Oxic,Generally Oxic,7.7,2.146,284.0,,,,,0.7,0.0
Liviara,October 2022,2022-10-19,Argentina/Paraguay,Zinc,393.0,301.0,0.301,1305.6478405315615,3.1158260547815835,8.86,Oxic,Generally Oxic,7.7,2.146,284.0,,,,,0.7,0.0
Liviara,December 2023,2023-12-13,Argentina/Paraguay,Arsenic,8.42,38.0,0.038,221.57894736842107,2.3455284948828394,6.53,Oxic,Generally Oxic,7.3,0.6499,212.0,,,,,2.53,2.0
Liviara,December 2023,2023-12-13,Argentina/Paraguay,Cadmium,2.284,2.9,0.0029,787.5862068965517,2.8962981016748546,6.53,Oxic,Generally Oxic,7.3,0.6499,212.0,,,,,2.53,2.0
Liviara,December 2023,2023-12-13,Argentina/Paraguay,Lead,8.01,25.0,0.025,320.4,2.5056925074122,6.53,Oxic,Generally Oxic,7.3,0.6499,212.0,,,,,2.53,2.0
Liviara,December 2023,2023-12-13,Argentina/Paraguay,Zinc,275.0,616.0,0.616,446.42857142857144,2.6497519816658373,6.53,Oxic,Generally Oxic,7.3,0.6499,212.0,,,,,2.53,2.0
Liviara,December 2023,2023-12-13,Argentina/Paraguay,Arsenic,7.95,38.0,0.038,209.21052631578948,2.32058353203966,6.53,Oxic,Generally Oxic,7.3,0.668,183.0,,,,,2.53,2.0
Liviara,December 2023,2023-12-13,Argentina/Paraguay,Cadmium,2.388,2.9,0.0029,823.448275862069,2.9156363245583754,6.53,Oxic,Generally Oxic,7.3,0.668,183.0,,,,,2.53,2.0
Liviara,December 2023,2023-12-13,Argentina/Paraguay,Lead,11.4,25.0,0.025,456.0,2.658964842664435,6.53,Oxic,Generally Oxic,7.3,0.668,183.0,,,,,2.53,2.0
Liviara,December 2023,2023-12-13,Argentina/Paraguay,Zinc,204.0,616.0,0.616,331.16883116883116,2.520049455261473,6.53,Oxic,Generally Oxic,7.3,0.668,183.0,,,,,2.53,2.0
Chuquiago,October 2017,2017-10-05,Potosí (Mining Zone),Arsenic,9.3,10.0,0.01,930.0,2.9684829485539352,8.03,Oxic,Generally Oxic,7.8,2.37,352.0,2.38,0.5,1.39,0.078,0.6,1.0
Chuquiago,October 2017,2017-10-05,Potosí (Mining Zone),Cadmium,0.21,1.0,0.001,210.0,2.322219294733919,8.03,Oxic,Generally Oxic,7.8,2.37,352.0,2.38,0.5,1.39,0.078,0.6,1.0
Chuquiago,October 2017,2017-10-05,Potosí (Mining Zone),Lead,19.0,1.0,0.001,19000.0,4.278753600952829,8.03,Oxic,Generally Oxic,7.8,2.37,352.0,2.38,0.5,1.39,0.078,0.6,1.0
Chuquiago,October 2017,2017-10-05,Potosí (Mining Zone),Zinc,76.9,10.0,0.01,7690.0,3.885926339801431,8.03,Oxic,Generally Oxic,7.8,2.37,352.0,2.38,0.5,1.39,0.078,0.6,1.0
Chuquiago,October 2017,2017-10-05,Potosí (Mining Zone),Arsenic,8.5,10.0,0.01,850.0,2.929418925714293,8.03,Oxic,Generally Oxic,7.8,2.08,281.0,2.35,0.5,1.17,0.059,0.6,1.0
Chuquiago,October 2017,2017-10-05,Potosí (Mining Zone),Cadmium,0.16,1.0,0.001,160.0,2.2041199826559246,8.03,Oxic,Generally Oxic,7.8,2.08,281.0,2.35,0.5,1.17,0.059,0.6,1.0
Chuquiago,October 2017,2017-10-05,Potosí (Mining Zone),Lead,15.9,1.0,0.001,15900.0,4.201397124320452,8.03,Oxic,Generally Oxic,7.8,2.08,281.0,2.35,0.5,1.17,0.059,0.6,1.0
Chuquiago,October 2017,2017-10-05,Potosí (Mining Zone),Zinc,70.7,10.0,0.01,7070.0,3.8494194137968996,8.03,Oxic,Generally Oxic,7.8,2.08,281.0,2.35,0.5,1.17,0.059,0.6,1.0
Chuquiago,October 2017,2017-10-05,Potosí (Mining Zone),Arsenic,7.3,10.0,0.01,730.0,2.863322860120456,8.03,Oxic,Generally Oxic,8.2,2.01,249.0,1.8,0.5,0.4,0.06,0.32,0.0
Chuquiago,October 2017,2017-10-05,Potosí (Mining Zone),Cadmium,0.09,1.0,0.001,90.0,1.954242509439325,8.03,Oxic,Generally Oxic,8.2,2.01,249.0,1.8,0.5,0.4,0.06,0.32,0.0
Chuquiago,October 2017,2017-10-05,Potosí (Mining Zone),Lead,14.2,1.0,0.001,14199.999999999998,4.152288344383057,8.03,Oxic,Generally Oxic,8.2,2.01,249.0,1.8,0.5,0.4,0.06,0.32,0.0
Chuquiago,October 2017,2017-10-05,Potosí (Mining Zone),Zinc,67.6,10.0,0.01,6759.999999999999,3.829946695941636,8.03,Oxic,Generally Oxic,8.2,2.01,249.0,1.8,0.5,0.4,0.06,0.32,0.0
Chuquiago,October 2017,2017-10-05,Potosí (Mining Zone),Arsenic,9.6,10.0,0.01,960.0,2.9822712330395684,8.03,Oxic,Generally Oxic,8.0,2.38,345.0,2.02,0.5,1.39,0.102,0.4,0.0
Chuquiago,October 2017,2017-10-05,Potosí (Mining Zone),Cadmium,0.19,1.0,0.001,190.0,2.278753600952829,8.03,Oxic,Generally Oxic,8.0,2.38,345.0,2.02,0.5,1.39,0.102,0.4,0.0
Chuquiago,October 2017,2017-10-05,Potosí (Mining Zone),Lead,18.0,1.0,0.001,18000.0,4.2552725051033065,8.03,Oxic,Generally Oxic,8.0,2.38,345.0,2.02,0.5,1.39,0.102,0.4,0.0
Chuquiago,October 2017,2017-10-05,Potosí (Mining Zone),Zinc,69.9,10.0,0.01,6990.0,3.8444771757456815,8.03,Oxic,Generally Oxic,8.0,2.38,345.0,2.02,0.5,1.39,0.102,0.4,0.0
Chuquiago,October 2017,2017-10-05,Potosí (Mining Zone),Arsenic,7.4,10.0,0.01,740.0,2.8692317197309762,8.03,Oxic,Generally Oxic,8.0,1.78,257.0,2.3,0.5,1.17,0.066,0.4,0.0
Chuquiago,October 2017,2017-10-05,Potosí (Mining Zone),Cadmium,0.14,1.0,0.001,140.0,2.146128035678238,8.03,Oxic,Generally Oxic,8.0,1.78,257.0,2.3,0.5,1.17,0.066,0.4,0.0
Chuquiago,October 2017,2017-10-05,Potosí (Mining Zone),Lead,14.1,1.0,0.001,14100.0,4.14921911265538,8.03,Oxic,Generally Oxic,8.0,1.78,257.0,2.3,0.5,1.17,0.066,0.4,0.0
Chuquiago,October 2017,2017-10-05,Potosí (Mining Zone),Zinc,58.7,10.0,0.01,5870.0,3.7686381012476144,8.03,Oxic,Generally Oxic,8.0,1.78,257.0,2.3,0.5,1.17,0.066,0.4,0.0
Chuquiago,April 2019,2019-04-25,Potosí (Mining Zone),Arsenic,15.7,10.0,0.01,1570.0,3.1958996524092336,6.84,Oxic,Generally Oxic,8.2,4.16,449.0,1.86,0.5,1.02,0.076,0.63,3.0
Chuquiago,April 2019,2019-04-25,Potosí (Mining Zone),Cadmium,0.36,10.0,0.01,36.0,1.5563025007672873,6.84,Oxic,Generally Oxic,8.2,4.16,449.0,1.86,0.5,1.02,0.076,0.63,3.0
Chuquiago,April 2019,2019-04-25,Potosí (Mining Zone),Lead,29.9,10.0,0.01,2990.0,3.4756711883244296,6.84,Oxic,Generally Oxic,8.2,4.16,449.0,1.86,0.5,1.02,0.076,0.63,3.0
Chuquiago,April 2019,2019-04-25,Potosí (Mining Zone),Zinc,127.0,830.0,0.83,153.0120481927711,2.184725628579883,6.84,Oxic,Generally Oxic,8.2,4.16,449.0,1.86,0.5,1.02,0.076,0.63,3.0
Chuquiago,April 2019,2019-04-25,Potosí (Mining Zone),Arsenic,13.6,10.0,0.01,1360.0,3.1335389083702174,6.84,Oxic,Generally Oxic,8.2,4.6,477.0,1.92,0.5,1.08,0.089,0.63,3.0
Chuquiago,April 2019,2019-04-25,Potosí (Mining Zone),Cadmium,0.3,10.0,0.01,30.0,1.4771212547196624,6.84,Oxic,Generally Oxic,8.2,4.6,477.0,1.92,0.5,1.08,0.089,0.63,3.0
Chuquiago,April 2019,2019-04-25,Potosí (Mining Zone),Lead,42.7,10.0,0.01,4270.0,3.630427875025024,6.84,Oxic,Generally Oxic,8.2,4.6,477.0,1.92,0.5,1.08,0.089,0.63,3.0
Chuquiago,April 2019,2019-04-25,Potosí (Mining Zone),Zinc,131.0,830.0,0.83,157.83132530120483,2.1981932032796903,6.84,Oxic,Generally Oxic,8.2,4.6,477.0,1.92,0.5,1.08,0.089,0.63,3.0
Chuquiago,April 2019,2019-04-25,Potosí (Mining Zone),Arsenic,10.8,10.0,0.01,1080.0,3.03342375548695,6.84,Oxic,Generally Oxic,8.2,3.02,327.0,1.99,0.5,0.92,0.059,0.63,3.0
Chuquiago,April 2019,2019-04-25,Potosí (Mining Zone),Cadmium,0.19,10.0,0.01,19.0,1.2787536009528289,6.84,Oxic,Generally Oxic,8.2,3.02,327.0,1.99,0.5,0.92,0.059,0.63,3.0
Chuquiago,April 2019,2019-04-25,Potosí (Mining Zone),Lead,18.5,10.0,0.01,1850.0,3.2671717284030137,6.84,Oxic,Generally Oxic,8.2,3.02,327.0,1.99,0.5,0.92,0.059,0.63,3.0
Chuquiago,April 2019,2019-04-25,Potosí (Mining Zone),Zinc,101.0,830.0,0.83,121.6867469879518,2.0852432814065684,6.84,Oxic,Generally Oxic,8.2,3.02,327.0,1.99,0.5,0.92,0.059,0.63,3.0
Chuquiago,April 2019,2019-04-25,Potosí (Mining Zone),Arsenic,11.2,10.0,0.01,1120.0,3.0492180226701815,6.84,Oxic,Generally Oxic,8.2,2.8,231.0,1.63,0.5,0.37,0.048,0.63,3.0
Chuquiago,April 2019,2019-04-25,Potosí (Mining Zone),Cadmium,0.14,10.0,0.01,14.000000000000002,1.1461280356782382,6.84,Oxic,Generally Oxic,8.2,2.8,231.0,1.63,0.5,0.37,0.048,0.63,3.0
Chuquiago,April 2019,2019-04-25,Potosí (Mining Zone),Lead,24.5,10.0,0.01,2450.0,3.3891660843645326,6.84,Oxic,Generally Oxic,8.2,2.8,231.0,1.63,0.5,0.37,0.048,0.63,3.0
Chuquiago,April 2019,2019-04-25,Potosí (Mining Zone),Zinc,95.5,830.0,0.83,115.06024096385542,2.0609252792076727,6.84,Oxic,Generally Oxic,8.2,2.8,231.0,1.63,0.5,0.37,0.048,0.63,3.0
Chuquiago,April 2019,2019-04-25,Potosí (Mining Zone),Arsenic,11.1,10.0,0.01,1110.0,3.0453229787866576,6.84,Oxic,Generally Oxic,8.1,3.38,333.0,1.68,0.5,0.95,0.095,0.6,3.0
Chuquiago,April 2019,2019-04-25,Potosí (Mining Zone),Cadmium,0.23,10.0,0.01,23.0,1.3617278360175928,6.84,Oxic,Generally Oxic,8.1,3.38,333.0,1.68,0.5,0.95,0.095,0.6,3.0
Chuquiago,April 2019,2019-04-25,Potosí (Mining Zone),Lead,23.1,10.0,0.01,2310.0,3.3636119798921444,6.84,Oxic,Generally Oxic,8.1,3.38,333.0,1.68,0.5,0.95,0.095,0.6,3.0
Chuquiago,April 2019,2019-04-25,Potosí (Mining Zone),Zinc,94.4,830.0,0.83,113.73493975903615,2.055893901921995,6.84,Oxic,Generally Oxic,8.1,3.38,333.0,1.68,0.5,0.95,0.095,0.6,3.0
Chuquiago,April 2019,2019-04-25,Potosí (Mining Zone),Arsenic,11.5,10.0,0.01,1150.0,3.060697840353612,6.84,Oxic,Generally Oxic,8.1,2.58,215.0,1.72,0.5,0.52,0.047,0.6,3.0
Chuquiago,April 2019,2019-04-25,Potosí (Mining Zone),Cadmium,0.16,10.0,0.01,16.0,1.2041199826559248,6.84,Oxic,Generally Oxic,8.1,2.58,215.0,1.72,0.5,0.52,0.047,0.6,3.0
Chuquiago,April 2019,2019-04-25,Potosí (Mining Zone),Lead,21.3,10.0,0.01,2130.0,3.3283796034387376,6.84,Oxic,Generally Oxic,8.1,2.58,215.0,1.72,0.5,0.52,0.047,0.6,3.0
Chuquiago,April 2019,2019-04-25,Potosí (Mining Zone),Zinc,86.8,830.0,0.83,104.57831325301206,2.019441632800418,6.84,Oxic,Generally Oxic,8.1,2.58,215.0,1.72,0.5,0.52,0.047,0.6,3.0
Chuquiago,December 2021,2021-12-02,Potosí (Mining Zone),Arsenic,16.5,3.0,0.003,5500.0,3.7403626894942437,7.58,Oxic,Generally Oxic,8.1,2.96,341.0,1.49,0.5,1.02,0.066,0.87,1.0
Chuquiago,December 2021,2021-12-02,Potosí (Mining Zone),Cadmium,0.25,0.25,0.00025,1000.0,3.0,7.58,Oxic,Generally Oxic,8.1,2.96,341.0,1.49,0.5,1.02,0.066,0.87,1.0
Chuquiago,December 2021,2021-12-02,Potosí (Mining Zone),Lead,28.5,1.0,0.001,28500.0,4.45484486000851,7.58,Oxic,Generally Oxic,8.1,2.96,341.0,1.49,0.5,1.02,0.066,0.87,1.0
Chuquiago,December 2021,2021-12-02,Potosí (Mining Zone),Zinc,101.0,25.0,0.025,4040.0,3.606381365110605,7.58,Oxic,Generally Oxic,8.1,2.96,341.0,1.49,0.5,1.02,0.066,0.87,1.0
Chuquiago,December 2021,2021-12-02,Potosí (Mining Zone),Arsenic,12.0,3.0,0.003,4000.0,3.6020599913279625,7.58,Oxic,Generally Oxic,8.1,2.2,259.0,1.38,0.5,0.79,0.042,0.87,1.0
Chuquiago,December 2021,2021-12-02,Potosí (Mining Zone),Cadmium,0.21,0.25,0.00025,840.0,2.9242792860618816,7.58,Oxic,Generally Oxic,8.1,2.2,259.0,1.38,0.5,0.79,0.042,0.87,1.0
Chuquiago,December 2021,2021-12-02,Potosí (Mining Zone),Lead,20.8,1.0,0.001,20800.0,4.318063334962762,7.58,Oxic,Generally Oxic,8.1,2.2,259.0,1.38,0.5,0.79,0.042,0.87,1.0
Chuquiago,December 2021,2021-12-02,Potosí (Mining Zone),Zinc,89.7,25.0,0.025,3588.0,3.5548524343720547,7.58,Oxic,Generally Oxic,8.1,2.2,259.0,1.38,0.5,0.79,0.042,0.87,1.0
Chuquiago,December 2021,2021-12-02,Potosí (Mining Zone),Arsenic,19.8,3.0,0.003,6600.0,3.8195439355418688,7.58,Oxic,Generally Oxic,8.0,6.19,536.0,1.49,0.5,1.11,0.113,0.61,0.5
Chuquiago,December 2021,2021-12-02,Potosí (Mining Zone),Cadmium,0.36,0.25,0.00025,1440.0,3.1583624920952498,7.58,Oxic,Generally Oxic,8.0,6.19,536.0,1.49,0.5,1.11,0.113,0.61,0.5
Chuquiago,December 2021,2021-12-02,Potosí (Mining Zone),Lead,41.6,1.0,0.001,41600.0,4.619093330626742,7.58,Oxic,Generally Oxic,8.0,6.19,536.0,1.49,0.5,1.11,0.113,0.61,0.5
Chuquiago,December 2021,2021-12-02,Potosí (Mining Zone),Zinc,139.0,25.0,0.025,5560.0,3.7450747915820575,7.58,Oxic,Generally Oxic,8.0,6.19,536.0,1.49,0.5,1.11,0.113,0.61,0.5
Chuquiago,December 2021,2021-12-02,Potosí (Mining Zone),Arsenic,13.5,3.0,0.003,4500.0,3.6532125137753435,7.58,Oxic,Generally Oxic,8.0,2.76,294.0,1.26,0.5,0.89,0.075,0.61,0.5
Chuquiago,December 2021,2021-12-02,Potosí (Mining Zone),Cadmium,0.22,0.25,0.00025,880.0,2.9444826721501687,7.58,Oxic,Generally Oxic,8.0,2.76,294.0,1.26,0.5,0.89,0.075,0.61,0.5
Chuquiago,December 2021,2021-12-02,Potosí (Mining Zone),Lead,23.5,1.0,0.001,23500.0,4.371067862271736,7.58,Oxic,Generally Oxic,8.0,2.76,294.0,1.26,0.5,0.89,0.075,0.61,0.5
Chuquiago,December 2021,2021-12-02,Potosí (Mining Zone),Zinc,91.4,25.0,0.025,3656.0,3.5630061870617937,7.58,Oxic,Generally Oxic,8.0,2.76,294.0,1.26,0.5,0.89,0.075,0.61,0.5
Chuquiago,August 2022,2022-08-16,Potosí (Mining Zone),Arsenic,9.75,5.0,0.005,1950.0,3.290034611362518,8.41,Oxic,Generally Oxic,7.9,1.550952,260.5,,,,,0.62,1.0
Chuquiago,August 2022,2022-08-16,Potosí (Mining Zone),Cadmium,1.04,2.5,0.0025,416.0,2.6190933306267428,8.41,Oxic,Generally Oxic,7.9,1.550952,260.5,,,,,0.62,1.0
Chuquiago,August 2022,2022-08-16,Potosí (Mining Zone),Lead,11.25,5.0,0.005,2250.0,3.3521825181113627,8.41,Oxic,Generally Oxic,7.9,1.550952,260.5,,,,,0.62,1.0
Chuquiago,August 2022,2022-08-16,Potosí (Mining Zone),Zinc,69.41,64.0,0.064,1084.53125,3.035242070418472,8.41,Oxic,Generally Oxic,7.9,1.550952,260.5,,,,,0.62,1.0
Chuquiago,August 2022,2022-08-16,Potosí (Mining Zone),Arsenic,6.67,5.0,0.005,1334.0,3.12515582958053,8.41,Oxic,Generally Oxic,7.9,2.045486,228.05,,,,,0.62,1.0
Chuquiago,August 2022,2022-08-16,Potosí (Mining Zone),Cadmium,1.09,2.5,0.0025,436.0,2.639486489268586,8.41,Oxic,Generally Oxic,7.9,2.045486,228.05,,,,,0.62,1.0
Chuquiago,August 2022,2022-08-16,Potosí (Mining Zone),Lead,10.1,5.0,0.005,2020.0,3.305351369446624,8.41,Oxic,Generally Oxic,7.9,2.045486,228.05,,,,,0.62,1.0
Chuquiago,August 2022,2022-08-16,Potosí (Mining Zone),Zinc,74.72,64.0,0.064,1167.5,3.0672568892381498,8.41,Oxic,Generally Oxic,7.9,2.045486,228.05,,,,,0.62,1.0
Chuquiago,December 2023,2023-12-12,Potosí (Mining Zone),Arsenic,5.98,196.0,0.196,30.510204081632654,1.484445112631935,6.23,Oxic,Generally Oxic,7.7,0.9182,308.0,,,,,1.26,0.0
Chuquiago,December 2023,2023-12-12,Potosí (Mining Zone),Cadmium,0.318,7.2,0.0072,44.16666666666667,1.6450946235531643,6.23,Oxic,Generally Oxic,7.7,0.9182,308.0,,,,,1.26,0.0
Chuquiago,December 2023,2023-12-12,Potosí (Mining Zone),Lead,24.0,365.0,0.365,65.75342465753425,1.8179183772551313,6.23,Oxic,Generally Oxic,7.7,0.9182,308.0,,,,,1.26,0.0
Chuquiago,December 2023,2023-12-12,Potosí (Mining Zone),Zinc,53.7,2696.0,2.696,19.91839762611276,1.2992543978362734,6.23,Oxic,Generally Oxic,7.7,0.9182,308.0,,,,,1.26,0.0
Chuquiago,December 2023,2023-12-12,Potosí (Mining Zone),Arsenic,5.4,196.0,0.196,27.551020408163264,1.4401376884664925,6.23,Oxic,Generally Oxic,7.7,0.6409,268.0,,,,,1.26,0.0
Chuquiago,December 2023,2023-12-12,Potosí (Mining Zone),Cadmium,0.288,7.2,0.0072,40.0,1.6020599913279623,6.23,Oxic,Generally Oxic,7.7,0.6409,268.0,,,,,1.26,0.0
Chuquiago,December 2023,2023-12-12,Potosí (Mining Zone),Lead,15.4,365.0,0.365,42.19178082191781,1.6252278563799885,6.23,Oxic,Generally Oxic,7.7,0.6409,268.0,,,,,1.26,0.0
Chuquiago,December 2023,2023-12-12,Potosí (Mining Zone),Zinc,41.8,2696.0,2.696,15.504451038575665,1.190456393911753,6.23,Oxic,Generally Oxic,7.7,0.6409,268.0,,,,,1.26,0.0
Chuquiago,August 2023,2023-08-08,Potosí (Mining Zone),Arsenic,12.5,4.0,0.004,3125.0,3.494850021680094,8.52,Oxic,Generally Oxic,7.8,2.0625,341.0,,,,,0.67,2.0
Chuquiago,August 2023,2023-08-08,Potosí (Mining Zone),Cadmium,0.3,0.25,0.00025,1200.0,3.0791812460476247,8.52,Oxic,Generally Oxic,7.8,2.0625,341.0,,,,,0.67,2.0
Chuquiago,August 2023,2023-08-08,Potosí (Mining Zone),Lead,18.2,2.0,0.002,9100.0,3.9590413923210934,8.52,Oxic,Generally Oxic,7.8,2.0625,341.0,,,,,0.67,2.0
Chuquiago,August 2023,2023-08-08,Potosí (Mining Zone),Zinc,103.0,25.0,0.025,4120.0,3.6148972160331345,8.52,Oxic,Generally Oxic,7.8,2.0625,341.0,,,,,0.67,2.0
Chuquiago,August 2023,2023-08-08,Potosí (Mining Zone),Arsenic,12.9,4.0,0.004,3225.0,3.5085297189712867,8.52,Oxic,Generally Oxic,7.8,2.2288,352.0,,,,,0.67,2.0
Chuquiago,August 2023,2023-08-08,Potosí (Mining Zone),Cadmium,0.3,0.25,0.00025,1200.0,3.0791812460476247,8.52,Oxic,Generally Oxic,7.8,2.2288,352.0,,,,,0.67,2.0
Chuquiago,August 2023,2023-08-08,Potosí (Mining Zone),Lead,20.7,2.0,0.002,10350.0,4.014940349792936,8.52,Oxic,Generally Oxic,7.8,2.2288,352.0,,,,,0.67,2.0
Chuquiago,August 2023,2023-08-08,Potosí (Mining Zone),Zinc,121.0,25.0,0.025,4840.0,3.6848453616444123,8.52,Oxic,Generally Oxic,7.8,2.2288,352.0,,,,,0.67,2.0
Chuquiago,February 2024,2024-02-28,Potosí (Mining Zone),Arsenic,20.0,492.0,0.492,40.65040650406504,1.609064892896621,6.13,Oxic,Generally Oxic,7.9,5.389,489.0,,,,,1.58,26.3
Chuquiago,February 2024,2024-02-28,Potosí (Mining Zone),Cadmium,5.0,398.0,0.398,12.562814070351758,1.099086932262331,6.13,Oxic,Generally Oxic,7.9,5.389,489.0,,,,,1.58,26.3
Chuquiago,February 2024,2024-02-28,Potosí (Mining Zone),Lead,34.0,2960.0,2.96,11.486486486486486,1.0601872059833166,6.13,Oxic,Generally Oxic,7.9,5.389,489.0,,,,,1.58,26.3
Chuquiago,February 2024,2024-02-28,Potosí (Mining Zone),Zinc,124.0,25.0,0.025,4960.0,3.6954816764901977,6.13,Oxic,Generally Oxic,7.9,5.389,489.0,,,,,1.58,26.3
Chuquiago,February 2024,2024-02-28,Potosí (Mining Zone),Arsenic,15.0,492.0,0.492,30.48780487804878,1.484126156288321,6.13,Oxic,Generally Oxic,7.9,3.8535,351.0,,,,,1.58,26.3
Chuquiago,February 2024,2024-02-28,Potosí (Mining Zone),Cadmium,5.0,398.0,0.398,12.562814070351758,1.099086932262331,6.13,Oxic,Generally Oxic,7.9,3.8535,351.0,,,,,1.58,26.3
Chuquiago,February 2024,2024-02-28,Potosí (Mining Zone),Lead,19.0,2960.0,2.96,6.418918918918919,0.8074618898938904,6.13,Oxic,Generally Oxic,7.9,3.8535,351.0,,,,,1.58,26.3
Chuquiago,February 2024,2024-02-28,Potosí (Mining Zone),Zinc,98.0,25.0,0.025,3920.0,3.593286067020457,6.13,Oxic,Generally Oxic,7.9,3.8535,351.0,,,,,1.58,26.3
